COD_CURSO,NOME_UNIDADE,ANO,CENTRO,INGRESSANTES_M,INGRESSANTES_F,FORMADOS_M,FORMADOS_F,TOTAL_FORMADOS,TOTAL_INGRESSANTES,INGRESSANTES_M%,INGRESSANTES_F%,FORMADOS_M%,FORMADOS_F%
309,Curso de Engenharia Sanitária e Ambiental,2021,CT,5,5,22,12.0,34,10,0.5,0.5,0.6470588235294118,0.35294117647058826
309,Curso de Engenharia Sanitária e Ambiental,2022,CT,11,4,19,16.0,35,15,0.7333333333333333,0.26666666666666666,0.5428571428571428,0.45714285714285713
309,Curso de Engenharia Sanitária e Ambiental,2023,CT,3,2,14,10.0,24,5,0.6,0.4,0.5833333333333334,0.4166666666666667
309,Curso de Engenharia Sanitária e Ambiental,TOTAL,CT,103,53,219,175.0,394,156,0.6602564102564102,0.33974358974358976,0.5558375634517766,0.44416243654822335
310,Curso Engenharia de Controle e Automação,2014,CT,0,3,2,40.0,42,3,0.0,1.0,0.047619047619047616,0.9523809523809523
310,Curso Engenharia de Controle e Automação,2015,CT,1,13,9,40.0,49,14,0.07142857142857142,0.9285714285714286,0.1836734693877551,0.8163265306122449
310,Curso Engenharia de Controle e Automação,2016,CT,2,17,4,45.0,49,19,0.10526315789473684,0.8947368421052632,0.08163265306122448,0.9183673469387755
310,Curso Engenharia de Controle e Automação,2017,CT,3,14,4,39.0,43,17,0.17647058823529413,0.8235294117647058,0.09302325581395349,0.9069767441860465
310,Curso Engenharia de Controle e Automação,2018,CT,0,19,9,33.0,42,19,0.0,1.0,0.21428571428571427,0.7857142857142857
310,Curso Engenharia de Controle e Automação,2019,CT,1,15,7,31.0,38,16,0.0625,0.9375,0.18421052631578946,0.8157894736842105
310,Curso Engenharia de Controle e Automação,2020,CT,2,12,7,38.0,45,14,0.14285714285714285,0.8571428571428571,0.15555555555555556,0.8444444444444444
310,Curso Engenharia de Controle e Automação,2021,CT,2,11,4,30.0,34,13,0.15384615384615385,0.8461538461538461,0.11764705882352941,0.8823529411764706
310,Curso Engenharia de Controle e Automação,2022,CT,3,12,4,30.0,34,15,0.2,0.8,0.11764705882352941,0.8823529411764706
310,Curso Engenharia de Controle e Automação,2023,CT,0,13,4,21.0,25,13,0.0,1.0,0.16,0.84
310,Curso Engenharia de Controle e Automação,TOTAL,CT,14,129,54,347.0,401,143,0.0979020979020979,0.9020979020979021,0.13466334164588528,0.8653366583541147
311,Curso de Engenharia Acústica,2014,CT,2,4,5,43.0,48,6,0.3333333333333333,0.6666666666666666,0.10416666666666667,0.8958333333333334
311,Curso de Engenharia Acústica,2015,CT,0,2,6,36.0,42,2,0.0,1.0,0.14285714285714285,0.8571428571428571
311,Curso de Engenharia Acústica,2016,CT,2,10,6,42.0,48,12,0.16666666666666666,0.8333333333333334,0.125,0.875
311,Curso de Engenharia Acústica,2017,CT,1,8,15,33.0,48,9,0.1111111111111111,0.8888888888888888,0.3125,0.6875
311,Curso de Engenharia Acústica,2018,CT,4,7,6,22.0,28,11,0.36363636363636365,0.6363636363636364,0.21428571428571427,0.7857142857142857
311,Curso de Engenharia Acústica,2019,CT,1,12,10,32.0,42,13,0.07692307692307693,0.9230769230769231,0.23809523809523808,0.7619047619047619
311,Curso de Engenharia Acústica,2020,CT,2,6,16,34.0,50,8,0.25,0.75,0.32,0.68
311,Curso de Engenharia Acústica,2021,CT,1,5,12,27.0,39,6,0.16666666666666666,0.8333333333333334,0.3076923076923077,0.6923076923076923
311,Curso de Engenharia Acústica,2022,CT,4,13,5,14.0,19,17,0.23529411764705882,0.7647058823529411,0.2631578947368421,0.7368421052631579
311,Curso de Engenharia Acústica,2023,CT,4,8,3,12.0,15,12,0.3333333333333333,0.6666666666666666,0.2,0.8
311,Curso de Engenharia Acústica,TOTAL,CT,21,75,84,295.0,379,96,0.21875,0.78125,0.22163588390501318,0.7783641160949868
312,Curso de Engenharia de Computação,2014,CT,1,6,3,47.0,50,7,0.14285714285714285,0.8571428571428571,0.06,0.94
312,Curso de Engenharia de Computação,2015,CT,1,10,4,53.0,57,11,0.09090909090909091,0.9090909090909091,0.07017543859649122,0.9298245614035088
312,Curso de Engenharia de Computação,2016,CT,1,13,2,38.0,40,14,0.07142857142857142,0.9285714285714286,0.05,0.95
312,Curso de Engenharia de Computação,2017,CT,3,14,2,37.0,39,17,0.17647058823529413,0.8235294117647058,0.05128205128205128,0.9487179487179487
312,Curso de Engenharia de Computação,2018,CT,6,27,9,34.0,43,33,0.18181818181818182,0.8181818181818182,0.20930232558139536,0.7906976744186046
312,Curso de Engenharia de Computação,2019,CT,2,17,7,40.0,47,19,0.10526315789473684,0.8947368421052632,0.14893617021276595,0.851063829787234
312,Curso de Engenharia de Computação,2020,CT,1,10,4,40.0,44,11,0.09090909090909091,0.9090909090909091,0.09090909090909091,0.9090909090909091
312,Curso de Engenharia de Computação,2021,CT,1,5,6,42.0,48,6,0.16666666666666666,0.8333333333333334,0.125,0.875
312,Curso de Engenharia de Computação,2022,CT,1,14,6,34.0,40,15,0.06666666666666667,0.9333333333333333,0.15,0.85
312,Curso de Engenharia de Computação,2023,CT,2,10,13,49.0,62,12,0.16666666666666666,0.8333333333333334,0.20967741935483872,0.7903225806451613
312,Curso de Engenharia de Computação,TOTAL,CT,19,126,56,414.0,470,145,0.1310344827586207,0.8689655172413793,0.11914893617021277,0.8808510638297873
313,Curso de Engenharia de Produção,2014,CT,4,8,22,22.0,44,12,0.3333333333333333,0.6666666666666666,0.5,0.5
313,Curso de Engenharia de Produção,2015,CT,6,14,19,31.0,50,20,0.3,0.7,0.38,0.62
313,Curso de Engenharia de Produção,2016,CT,16,20,25,17.0,42,36,0.4444444444444444,0.5555555555555556,0.5952380952380952,0.40476190476190477
313,Curso de Engenharia de Produção,2017,CT,13,16,18,31.0,49,29,0.4482758620689655,0.5517241379310345,0.3673469387755102,0.6326530612244898
313,Curso de Engenharia de Produção,2018,CT,13,15,24,22.0,46,28,0.4642857142857143,0.5357142857142857,0.5217391304347826,0.4782608695652174
313,Curso de Engenharia de Produção,2019,CT,14,16,10,43.0,53,30,0.4666666666666667,0.5333333333333333,0.18867924528301888,0.8113207547169812
313,Curso de Engenharia de Produção,2020,CT,14,14,15,32.0,47,28,0.5,0.5,0.3191489361702128,0.6808510638297872
313,Curso de Engenharia de Produção,2021,CT,11,12,17,23.0,40,23,0.4782608695652174,0.5217391304347826,0.425,0.575
313,Curso de Engenharia de Produção,2022,CT,15,18,19,23.0,42,33,0.45454545454545453,0.5454545454545454,0.4523809523809524,0.5476190476190477
313,Curso de Engenharia de Produção,2023,CT,16,14,17,16.0,33,30,0.5333333333333333,0.4666666666666667,0.5151515151515151,0.48484848484848486
313,Curso de Engenharia de Produção,TOTAL,CT,122,147,186,260.0,446,269,0.45353159851301117,0.5464684014869888,0.4170403587443946,0.5829596412556054
314,Bacharelado em Sistemas de Informação,2014,CT,2,14,4,39.0,43,16,0.125,0.875,0.09302325581395349,0.9069767441860465
314,Bacharelado em Sistemas de Informação,2015,CT,2,14,4,40.0,44,16,0.125,0.875,0.09090909090909091,0.9090909090909091
314,Bacharelado em Sistemas de Informação,2016,CT,0,12,3,38.0,41,12,0.0,1.0,0.07317073170731707,0.926829268292683
314,Bacharelado em Sistemas de Informação,2017,CT,3,2,5,40.0,45,5,0.6,0.4,0.1111111111111111,0.8888888888888888
314,Bacharelado em Sistemas de Informação,2018,CT,0,13,8,39.0,47,13,0.0,1.0,0.1702127659574468,0.8297872340425532
314,Bacharelado em Sistemas de Informação,2019,CT,2,13,1,41.0,42,15,0.13333333333333333,0.8666666666666667,0.023809523809523808,0.9761904761904762
314,Bacharelado em Sistemas de Informação,2020,CT,0,6,6,37.0,43,6,0.0,1.0,0.13953488372093023,0.8604651162790697
314,Bacharelado em Sistemas de Informação,2021,CT,3,7,7,34.0,41,10,0.3,0.7,0.17073170731707318,0.8292682926829268
314,Bacharelado em Sistemas de Informação,2022,CT,1,10,8,41.0,49,11,0.09090909090909091,0.9090909090909091,0.16326530612244897,0.8367346938775511
314,Bacharelado em Sistemas de Informação,2023,CT,1,8,7,37.0,44,9,0.1111111111111111,0.8888888888888888,0.1590909090909091,0.8409090909090909
314,Bacharelado em Sistemas de Informação,TOTAL,CT,14,99,53,386.0,439,113,0.12389380530973451,0.8761061946902655,0.12072892938496584,0.8792710706150342
315,Curso de Engenharia Aeroespacial,2015,CT,0,0,8,33.0,41,0,,,0.1951219512195122,0.8048780487804879
315,Curso de Engenharia Aeroespacial,2016,CT,0,0,8,34.0,42,0,,,0.19047619047619047,0.8095238095238095
315,Curso de Engenharia Aeroespacial,2017,CT,0,0,9,31.0,40,0,,,0.225,0.775
315,Curso de Engenharia Aeroespacial,2018,CT,0,0,12,50.0,62,0,,,0.1935483870967742,0.8064516129032258
315,Curso de Engenharia Aeroespacial,2019,CT,2,5,13,39.0,52,7,0.2857142857142857,0.7142857142857143,0.25,0.75
315,Curso de Engenharia Aeroespacial,2020,CT,2,7,22,27.0,49,9,0.2222222222222222,0.7777777777777778,0.4489795918367347,0.5510204081632653
315,Curso de Engenharia Aeroespacial,2021,CT,2,9,14,27.0,41,11,0.18181818181818182,0.8181818181818182,0.34146341463414637,0.6585365853658537
315,Curso de Engenharia Aeroespacial,2022,CT,3,6,16,28.0,44,9,0.3333333333333333,0.6666666666666666,0.36363636363636365,0.6363636363636364
315,Curso de Engenharia Aeroespacial,2023,CT,1,8,13,19.0,32,9,0.1111111111111111,0.8888888888888888,0.40625,0.59375
315,Curso de Engenharia Aeroespacial,TOTAL,CT,10,35,115,288.0,403,45,0.2222222222222222,0.7777777777777778,0.2853598014888337,0.7146401985111662
316,Curso de Engenharia de Telecomunicações,2015,CT,0,0,10,41.0,51,0,,,0.19607843137254902,0.803921568627451
316,Curso de Engenharia de Telecomunicações,2016,CT,0,0,10,44.0,54,0,,,0.18518518518518517,0.8148148148148148
316,Curso de Engenharia de Telecomunicações,2017,CT,0,0,13,58.0,71,0,,,0.18309859154929578,0.8169014084507042
316,Curso de Engenharia de Telecomunicações,2018,CT,0,0,16,42.0,58,0,,,0.27586206896551724,0.7241379310344828
316,Curso de Engenharia de Telecomunicações,2019,CT,1,2,5,49.0,54,3,0.3333333333333333,0.6666666666666666,0.09259259259259259,0.9074074074074074
316,Curso de Engenharia de Telecomunicações,2020,CT,1,3,12,43.0,55,4,0.25,0.75,0.21818181818181817,0.7818181818181819
316,Curso de Engenharia de Telecomunicações,2021,CT,1,4,8,49.0,57,5,0.2,0.8,0.14035087719298245,0.8596491228070176
316,Curso de Engenharia de Telecomunicações,2022,CT,1,8,21,42.0,63,9,0.1111111111111111,0.8888888888888888,0.3333333333333333,0.6666666666666666
316,Curso de Engenharia de Telecomunicações,2023,CT,0,2,13,40.0,53,2,0.0,1.0,0.24528301886792453,0.7547169811320755
316,Curso de Engenharia de Telecomunicações,TOTAL,CT,4,19,108,408.0,516,23,0.17391304347826086,0.8260869565217391,0.20930232558139536,0.7906976744186046
317,Curso de Engenharia Ambiental e Sanitária,2014,CT,0,0,1,2.0,3,0,,,0.3333333333333333,0.6666666666666666
317,Curso de Engenharia Ambiental e Sanitária,2016,CT,0,0,6,4.0,10,0,,,0.6,0.4
317,Curso de Engenharia Ambiental e Sanitária,2017,CT,0,0,3,7.0,10,0,,,0.3,0.7
317,Curso de Engenharia Ambiental e Sanitária,2018,CT,0,0,6,6.0,12,0,,,0.5,0.5
317,Curso de Engenharia Ambiental e Sanitária,2019,CT,0,0,9,7.0,16,0,,,0.5625,0.4375
317,Curso de Engenharia Ambiental e Sanitária,2020,CT,0,0,9,7.0,16,0,,,0.5625,0.4375
317,Curso de Engenharia Ambiental e Sanitária,2021,CT,0,0,5,2.0,7,0,,,0.7142857142857143,0.2857142857142857
317,Curso de Engenharia Ambiental e Sanitária,2022,CT,0,0,13,10.0,23,0,,,0.5652173913043478,0.43478260869565216
317,Curso de Engenharia Ambiental e Sanitária,2023,CT,3,0,12,10.0,22,3,1.0,0.0,0.5454545454545454,0.45454545454545453
317,Curso de Engenharia Ambiental e Sanitária,TOTAL,CT,3,0,64,55.0,119,3,1.0,0.0,0.5378151260504201,0.46218487394957986
401,Agronomia,2014,CCR,22,77,42,96.0,138,99,0.2222222222222222,0.7777777777777778,0.30434782608695654,0.6956521739130435
401,Agronomia,2015,CCR,23,71,52,85.0,137,94,0.24468085106382978,0.7553191489361702,0.3795620437956204,0.6204379562043796
401,Agronomia,2016,CCR,28,63,33,93.0,126,91,0.3076923076923077,0.6923076923076923,0.2619047619047619,0.7380952380952381
401,Agronomia,2017,CCR,30,76,44,85.0,129,106,0.2830188679245283,0.7169811320754716,0.34108527131782945,0.6589147286821705
401,Agronomia,2018,CCR,27,77,44,91.0,135,104,0.25961538461538464,0.7403846153846154,0.32592592592592595,0.674074074074074
401,Agronomia,2019,CCR,33,53,53,84.0,137,86,0.38372093023255816,0.6162790697674418,0.38686131386861317,0.6131386861313869
401,Agronomia,2020,CCR,23,56,45,90.0,135,79,0.2911392405063291,0.7088607594936709,0.3333333333333333,0.6666666666666666
401,Agronomia,2021,CCR,21,71,44,81.0,125,92,0.22826086956521738,0.7717391304347826,0.352,0.648
401,Agronomia,2022,CCR,30,67,48,62.0,110,97,0.30927835051546393,0.6907216494845361,0.43636363636363634,0.5636363636363636
401,Agronomia,2023,CCR,23,60,42,85.0,127,83,0.27710843373493976,0.7228915662650602,0.33070866141732286,0.6692913385826772
401,Agronomia,TOTAL,CCR,260,671,447,852.0,1299,931,0.27926960257787325,0.7207303974221267,0.3441108545034642,0.6558891454965358
402,Engenharia Florestal,2014,CCR,20,20,40,31.0,71,40,0.5,0.5,0.5633802816901409,0.43661971830985913
402,Engenharia Florestal,2015,CCR,28,24,37,32.0,69,52,0.5384615384615384,0.46153846153846156,0.5362318840579711,0.463768115942029
402,Engenharia Florestal,2016,CCR,23,19,39,35.0,74,42,0.5476190476190477,0.4523809523809524,0.527027027027027,0.47297297297297297
402,Engenharia Florestal,2017,CCR,25,20,42,31.0,73,45,0.5555555555555556,0.4444444444444444,0.5753424657534246,0.4246575342465753
402,Engenharia Florestal,2018,CCR,15,19,39,38.0,77,34,0.4411764705882353,0.5588235294117647,0.5064935064935064,0.4935064935064935
402,Engenharia Florestal,2019,CCR,21,15,38,33.0,71,36,0.5833333333333334,0.4166666666666667,0.5352112676056338,0.4647887323943662
402,Engenharia Florestal,2020,CCR,10,6,31,35.0,66,16,0.625,0.375,0.4696969696969697,0.5303030303030303
402,Engenharia Florestal,2021,CCR,15,14,28,31.0,59,29,0.5172413793103449,0.4827586206896552,0.4745762711864407,0.5254237288135594
402,Engenharia Florestal,2022,CCR,21,11,36,24.0,60,32,0.65625,0.34375,0.6,0.4
402,Engenharia Florestal,2023,CCR,11,8,34,18.0,52,19,0.5789473684210527,0.42105263157894735,0.6538461538461539,0.34615384615384615
402,Engenharia Florestal,TOTAL,CCR,189,156,364,308.0,672,345,0.5478260869565217,0.45217391304347826,0.5416666666666666,0.4583333333333333
403,Medicina Veterinária,2014,CCR,61,29,80,30.0,110,90,0.6777777777777778,0.32222222222222224,0.7272727272727273,0.2727272727272727
403,Medicina Veterinária,2015,CCR,55,21,66,34.0,100,76,0.7236842105263158,0.27631578947368424,0.66,0.34
403,Medicina Veterinária,2016,CCR,58,24,68,31.0,99,82,0.7073170731707317,0.2926829268292683,0.6868686868686869,0.31313131313131315
403,Medicina Veterinária,2017,CCR,53,19,74,26.0,100,72,0.7361111111111112,0.2638888888888889,0.74,0.26
403,Medicina Veterinária,2018,CCR,60,28,76,24.0,100,88,0.6818181818181818,0.3181818181818182,0.76,0.24
403,Medicina Veterinária,2019,CCR,46,31,64,32.0,96,77,0.5974025974025974,0.4025974025974026,0.6666666666666666,0.3333333333333333
403,Medicina Veterinária,2020,CCR,47,19,74,24.0,98,66,0.7121212121212122,0.2878787878787879,0.7551020408163265,0.24489795918367346
403,Medicina Veterinária,2021,CCR,42,13,69,31.0,100,55,0.7636363636363637,0.23636363636363636,0.69,0.31
403,Medicina Veterinária,2022,CCR,94,30,75,19.0,94,124,0.7580645161290323,0.24193548387096775,0.7978723404255319,0.20212765957446807
403,Medicina Veterinária,2023,CCR,49,19,96,25.0,121,68,0.7205882352941176,0.27941176470588236,0.7933884297520661,0.2066115702479339
403,Medicina Veterinária,TOTAL,CCR,565,233,742,276.0,1018,798,0.7080200501253133,0.29197994987468673,0.7288801571709234,0.27111984282907664
404,Zootecnia,2014,CCR,22,18,40,35.0,75,40,0.55,0.45,0.5333333333333333,0.4666666666666667
404,Zootecnia,2015,CCR,15,18,43,30.0,73,33,0.45454545454545453,0.5454545454545454,0.589041095890411,0.410958904109589
404,Zootecnia,2016,CCR,27,19,55,21.0,76,46,0.5869565217391305,0.41304347826086957,0.7236842105263158,0.27631578947368424
404,Zootecnia,2017,CCR,32,16,52,25.0,77,48,0.6666666666666666,0.3333333333333333,0.6753246753246753,0.3246753246753247
404,Zootecnia,2018,CCR,28,21,61,28.0,89,49,0.5714285714285714,0.42857142857142855,0.6853932584269663,0.3146067415730337
404,Zootecnia,2019,CCR,31,21,54,25.0,79,52,0.5961538461538461,0.40384615384615385,0.6835443037974683,0.31645569620253167
404,Zootecnia,2020,CCR,19,16,63,29.0,92,35,0.5428571428571428,0.45714285714285713,0.6847826086956522,0.31521739130434784
404,Zootecnia,2021,CCR,17,8,70,20.0,90,25,0.68,0.32,0.7777777777777778,0.2222222222222222
404,Zootecnia,2022,CCR,34,17,49,17.0,66,51,0.6666666666666666,0.3333333333333333,0.7424242424242424,0.25757575757575757
404,Zootecnia,2023,CCR,34,19,57,23.0,80,53,0.6415094339622641,0.3584905660377358,0.7125,0.2875
404,Zootecnia,TOTAL,CCR,259,173,544,253.0,797,432,0.5995370370370371,0.40046296296296297,0.6825595984943539,0.3174404015056462
406.EAD.03,Tec. Agric. Familiar Sustentabilidade/Distância/Faxinal do Soturno/RS,2014,CCR,0,0,18,19.0,37,0,,,0.4864864864864865,0.5135135135135135
406.EAD.03,Tec. Agric. Familiar Sustentabilidade/Distância/Faxinal do Soturno/RS,2015,CCR,0,2,0,2.0,2,2,0.0,1.0,0.0,1.0
406.EAD.03,Tec. Agric. Familiar Sustentabilidade/Distância/Faxinal do Soturno/RS,2017,CCR,2,5,0,0.0,0,7,0.2857142857142857,0.7142857142857143,,
406.EAD.03,Tec. Agric. Familiar Sustentabilidade/Distância/Faxinal do Soturno/RS,2018,CCR,2,3,0,0.0,0,5,0.4,0.6,,
406.EAD.03,Tec. Agric. Familiar Sustentabilidade/Distância/Faxinal do Soturno/RS,TOTAL,CCR,4,10,18,21.0,39,14,0.2857142857142857,0.7142857142857143,0.46153846153846156,0.5384615384615384
406.EAD.06,Tec. Agric. Familiar Sustentabilidade/Distância/Sobradinho/RS,2014,CCR,0,0,9,19.0,28,0,,,0.32142857142857145,0.6785714285714286
406.EAD.06,Tec. Agric. Familiar Sustentabilidade/Distância/Sobradinho/RS,2015,CCR,0,0,0,3.0,3,0,,,0.0,1.0
406.EAD.06,Tec. Agric. Familiar Sustentabilidade/Distância/Sobradinho/RS,2017,CCR,5,6,0,0.0,0,11,0.45454545454545453,0.5454545454545454,,
406.EAD.06,Tec. Agric. Familiar Sustentabilidade/Distância/Sobradinho/RS,2018,CCR,0,4,0,0.0,0,4,0.0,1.0,,
406.EAD.06,Tec. Agric. Familiar Sustentabilidade/Distância/Sobradinho/RS,TOTAL,CCR,5,10,9,22.0,31,15,0.3333333333333333,0.6666666666666666,0.2903225806451613,0.7096774193548387
406.EAD.09,Tec. Agric. Familiar Sustentabilidade/Distância/Três de Maio/RS,2014,CCR,0,0,6,6.0,12,0,,,0.5,0.5
406.EAD.09,Tec. Agric. Familiar Sustentabilidade/Distância/Três de Maio/RS,2017,CCR,1,1,0,0.0,0,2,0.5,0.5,,
406.EAD.09,Tec. Agric. Familiar Sustentabilidade/Distância/Três de Maio/RS,2018,CCR,2,1,0,0.0,0,3,0.6666666666666666,0.3333333333333333,,
406.EAD.09,Tec. Agric. Familiar Sustentabilidade/Distância/Três de Maio/RS,TOTAL,CCR,3,2,6,6.0,12,5,0.6,0.4,0.5,0.5
406.EAD.12,Tec. Agric. Familiar Sustentabilidade/Distância/Quaraí/RS,2014,CCR,0,0,2,4.0,6,0,,,0.3333333333333333,0.6666666666666666
406.EAD.12,Tec. Agric. Familiar Sustentabilidade/Distância/Quaraí/RS,2018,CCR,0,3,0,0.0,0,3,0.0,1.0,,
406.EAD.12,Tec. Agric. Familiar Sustentabilidade/Distância/Quaraí/RS,TOTAL,CCR,0,3,2,4.0,6,3,0.0,1.0,0.3333333333333333,0.6666666666666666
406.EAD.13,Tec. Agric. Familiar Sustentabilidade/Distância/Sarandi/RS,2014,CCR,0,0,2,7.0,9,0,,,0.2222222222222222,0.7777777777777778
406.EAD.13,Tec. Agric. Familiar Sustentabilidade/Distância/Sarandi/RS,2017,CCR,0,1,0,0.0,0,1,0.0,1.0,,
406.EAD.13,Tec. Agric. Familiar Sustentabilidade/Distância/Sarandi/RS,2018,CCR,0,1,0,0.0,0,1,0.0,1.0,,
406.EAD.13,Tec. Agric. Familiar Sustentabilidade/Distância/Sarandi/RS,TOTAL,CCR,0,2,2,7.0,9,2,0.0,1.0,0.2222222222222222,0.7777777777777778
406.EAD.14,Tec. Agric. Familiar Sustentabilidade/Distância/Vila Flores/RS,2014,CCR,0,0,4,8.0,12,0,,,0.3333333333333333,0.6666666666666666
406.EAD.14,Tec. Agric. Familiar Sustentabilidade/Distância/Vila Flores/RS,2017,CCR,0,3,0,0.0,0,3,0.0,1.0,,
406.EAD.14,Tec. Agric. Familiar Sustentabilidade/Distância/Vila Flores/RS,2018,CCR,1,2,0,0.0,0,3,0.3333333333333333,0.6666666666666666,,
406.EAD.14,Tec. Agric. Familiar Sustentabilidade/Distância/Vila Flores/RS,TOTAL,CCR,1,5,4,8.0,12,6,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.6666666666666666
407,Curso Superior de Tecnologia em Alimentos,2014,CCR,57,4,78,16.0,94,61,0.9344262295081968,0.06557377049180328,0.8297872340425532,0.1702127659574468
407,Curso Superior de Tecnologia em Alimentos,2015,CCR,40,2,78,28.0,106,42,0.9523809523809523,0.047619047619047616,0.7358490566037735,0.2641509433962264
407,Curso Superior de Tecnologia em Alimentos,2016,CCR,34,4,97,30.0,127,38,0.8947368421052632,0.10526315789473684,0.7637795275590551,0.23622047244094488
